region_id,region_name,region_type,boundary,center_lat,center_lon,population,area_km2,created_at,updated_at
anmore,Village of Anmore,village,"SRID=4326;POLYGON((-122.828576413628 49.3626800651442,-122.828954815824 49.3623963297391,-122.827994676632 49.3624146663664,-122.827984015519 49.3623996899274,-122.827964543614 49.362366772331,-122.827948736702 49.3623326116722,-122.827936110487 49.3622974626911,-122.827926188867 49.3622615999288,-122.827918472232 49.3622253257757,-122.827912513379 49.3621889220112,-122.827908283198 49.362156387794,-122.827907797678 49.3621526541231,-122.827903935853 49.3621167805897,-122.827902363094 49.3620808654885,-122.827903117135 49.3620447496631,-122.827905575266 49.362008493353,-122.827909124336 49.3619721801988,-122.827913087993 49.3619358514702,-122.827916855976 49.3618995530333,-122.827919804068 49.3618633838039,-122.827921280767 49.3618273697974,-122.827920689404 49.3617916099708,-122.827917337134 49.3617561383737,-122.827910657773 49.3617210018364,-122.827899340808 49.3616864322792,-122.827898116011 49.3616838047988,-122.827883481266 49.361652431641,-122.827864123591 49.3616188503582,-122.827842378223 49.3615855686496,-122.827819302152 49.3615523919959,-122.827795965846 49.3615192086532,-122.827773496495 49.3614858332035,-122.82775292046 49.3614521628339,-122.827735378721 49.3614180049524,-122.827720496466 49.3613834201683,-122.827706479675 49.3613486720623,-122.827693174057 49.3613137729981,-122.827680484468 49.3612787570151,-122.827668240026 49.3612436553415,-122.827656371784 49.3612084930609,-122.827644726893 49.3611732645484,-122.827633210174 49.361138013738,-122.827621676889 49.3611027790927,-122.827610033422 49.3610675514777,-122.827598139166 49.3610323693621,-122.827585881071 49.3609972676579,-122.827573135182 49.3609622497781,-122.827559788416 49.3609273596297,-122.82754573059 49.3608926006462,-122.827530834854 49.3608580158143,-122.827515088882 49.3608235862256,-122.827498784829 49.3607892565464,-122.82748197921 49.3607550124688,-122.827464713313 49.3607208621497,-122.827447016114 49.3606867894409,-122.827428926173 49.3606527952995,-122.827410488996 49.3606188627026,-122.827391729335 49.3605850024809,-122.827372691322 49.3605511967102,-122.827353414892 49.3605174463494,-122.827333942759 49.3604837451657,-122.827314302467 49.3604500932001,-122.827294521591 49.3604164814988,-122.82727465671 49.3603828768644,-122.827254761376 49.3603493243522,-122.827234837086 49.3603157897832,-122.827214830138 49.3602822712781,-122.827194644269 49.3602487291147,-122.827174151041 49.3602152674436,-122.827153294022 49.3601818771853,-122.827131987593 49.3601486256743,-122.82711013251 49.3601155388477,-122.827091616617 49.3600884657108,-122.827087644619 49.3600826588561,-122.827064450785 49.3600500278666,-122.827040437932 49.3600176888856,-122.827015535713 49.3599856741898,-122.826989377338 49.3599541181555,-122.826961385177 49.3599231935219,-122.826931968746 49.3598927578792,-122.826917130622 49.3598780665212,-122.826901565151 49.3598626544674,-122.82687059902 49.3598327498953,-122.826618305274 49.3598311421475,-122.826792881523 49.3597570228053,-122.826778641198 49.3597427128159,-122.826749746156 49.3597121034029,-122.826722431244 49.3596809548485,-122.826697003909 49.359649168669,-122.826685602803 49.3596342161794,-122.826672484063 49.3596170123484,-122.826648615171 49.3595845961418,-122.826625368254 49.3595519361973,-122.826602741771 49.3595190792872,-122.826580749592 49.3594859966486,-122.826559361228 49.3594527431058,-122.826538533895 49.3594193446808,-122.826537871233 49.3594182444902,-122.82653069145 49.3594063341516,-122.82651830894 49.3593857915413,-122.826498655935 49.3593521205217,-122.826479562458 49.3593183396991,-122.826461009037 49.359284503015,-122.826442752074 49.3592505669277,-122.826424272634 49.3592164622956,-122.826405774422 49.3591822209072,-122.826387535642 49.3591478350848,-122.826369800026 49.3591133105916,-122.826352830481 49.3590786820041,-122.826336858395 49.3590439397754,-122.826322175695 49.3590090897419,-122.826308998458 49.3589741682087,-122.826297617359 49.35893914503,-122.82628823602 49.3589040735832,-122.826281132719 49.3588689237037,-122.826277190305 49.3588336607384,-122.826277089447 49.3587981759709,-122.826280141488 49.3587624962509,-122.826282602675 49.3587467756833,-122.826285751319 49.3587266746543,-122.826293226061 49.3586907650094,-122.82630191707 49.3586547726378,-122.826311158914 49.3586187792939,-122.826320318096 49.3585827921215,-122.826328729224 49.3585468820812,-122.82633572851 49.3585110562718,-122.826341760871 49.358475283879,-122.826347601856 49.3584394968062,-122.82635329425 49.3584036690318,-122.826358917786 49.3583678393545,-122.826364556494 49.3583320007044,-122.826370207585 49.3582961629719,-122.826375968761 49.3582603460929,-122.826381880017 49.3582245339364,-122.826388008694 49.3581887643826,-122.826388979352 49.3581833427175,-122.826394411347 49.3581530114309,-122.826401156755 49.3581172958731,-122.826408268234 49.3580816447293,-122.826415831215 49.3580460428361,-122.826423913102 49.3580105109834,-122.826432540062 49.3579750483108,-122.826441921511 49.3579396263484,-122.82645248581 49.3579042205529,-122.826464271281 49.3578688966455,-122.826477336822 49.3578337446648,-122.826491723481 49.3577988384316,-122.826507462671 49.357764251752,-122.826524594006 49.3577300746356,-122.826543176374 49.3576963998192,-122.826565131773 49.3576637339092,-122.826592735951 49.3576326290165,-122.826623260922 49.3576022957765,-122.826653894574 49.3575719824804,-122.826681800222 49.357540878018,-122.826704482355 49.3575082698393,-122.826725284531 49.357474939233,-122.82674577497 49.3574413562938,-122.826765705855 49.3574075044593,-122.826784809807 49.3573734489932,-122.826802815671 49.3573391535094,-122.82681948364 49.357304674318,-122.826834525843 49.3572700307775,-122.82684769309 49.3572352063241,-122.826858694636 49.3572002544935,-122.826867357368 49.3571650634881,-122.826873669593 49.3571294345001,-122.826877789415 49.3570934433251,-122.826879844383 49.357057238573,-122.826880021477 49.3570209068765,-122.826878409732 49.3569845850939,-122.826875162983 49.3569483867933,-122.826870455753 49.3569124165787,-122.826864403302 49.3568767933573,-122.826857117981 49.3568412870237,-122.826848648426 49.3568057735186,-122.826839033036 49.356770298774,-122.826828325391 49.3567348988502,-122.826816579123 49.3566995954154,-122.826803861675 49.3566643984649,-122.826790222395 49.3566293728367,-122.82677570535 49.3565945185967,-122.826760347551 49.3565598843731,-122.826744228775 49.3565254972706,-122.826727492502 49.3564912810458,-122.826710551187 49.3564570321287,-122.826693337365 49.3564227477197,-122.826675793014 49.3563884808024,-122.826657845064 49.3563542564533,-122.826639452052 49.3563201177864,-122.826620525666 49.3562861168404,-122.82660099556 49.3562522867913,-122.826580820361 49.3562186455667,-122.826559924122 49.3561852533195,-122.826538224074 49.3561521522016,-122.826515676057 49.3561193691318,-122.82649219596 49.3560869363654,-122.826467710615 49.3560549068629,-122.826442162036 49.3560233237129,-122.826414873347 49.3559924008805,-122.82638576469 49.3559621364454,-122.826355104973 49.3559324210704,-122.826327883369 49.3559075052224,-122.826323158846 49.3559031813924,-122.826290211837 49.3558742811143,-122.826256516166 49.3558456567495,-122.826222357332 49.355817180097,-122.826187998602 49.3557887786922,-122.826153700682 49.3557603260967,-122.826119740619 49.3557317471686,-122.82608640393 49.3557029074118,-122.826053929006 49.3556737604112,-122.826022584849 49.3556441689479,-122.825991937167 49.3556142825866,-122.825961757051 49.355584192733,-122.825931945166 49.3555539532083,-122.825926113971 49.3555479591105,-122.825902403665 49.3555235854534,-122.825873075998 49.3554931163687,-122.825843861462 49.3554625961749,-122.82581470348 49.3554320589681,-122.825785502784 49.3554015396795,-122.825756189031 49.3553710705854,-122.825726689116 49.3553406866562,-122.825696866607 49.3553104182691,-122.825666561495 49.3552803434399,-122.825635875892 49.3552504020551,-122.825604921426 49.3552205690966,-122.825573811185 49.3551907952621,-122.825542645908 49.355161019537,-122.825511564723 49.3551312277391,-122.825480682128 49.3551013615735,-122.825450123552 49.3550713870483,-122.825419988312 49.3550412548411,-122.825390389478 49.3550109210471,-122.825361467613 49.3549803552959,-122.825333323417 49.3549495064681,-122.825306096116 49.3549183324981,-122.825279842253 49.3548868091851,-122.825254168941 49.3548550600679,-122.825228920408 49.3548231334847,-122.825204081407 49.3547910572974,-122.825179622993 49.3547588395581,-122.825155535595 49.3547264604634,-122.825131798329 49.3546939847464,-122.825129662157 49.3546910032481,-122.825108386546 49.3546613736912,-122.825085298768 49.3546286551806,-122.825062493662 49.3545958363482,-122.825039968405 49.3545629360795,-122.825017698214 49.3545299534377,-122.824995666504 49.3544969054884,-122.824973870422 49.3544638201123,-122.824952257716 49.3544306765416,-122.824930842152 49.3543974756967,-122.824909564334 49.3543642696593,-122.824888453239 49.3543310413827,-122.824867493656 49.354297808834,-122.82484694216 49.3542644437726,-122.824826853756 49.3542309669708,-122.824807184358 49.3541973846585,-122.824787895441 49.3541636877825,-122.824768958027 49.3541298933896,-122.824750327964 49.3540960265993,-122.824731950177 49.3540620855293,-122.824713824597 49.3540280899687,-122.824695867211 49.3539940442876,-122.824678077982 49.3539599592803,-122.824660372861 49.3539258492115,-122.824642764143 49.3538917419844,-122.824625169248 49.3538576266799,-122.824607588115 49.3538235203885,-122.8245899381 49.3537894301807,-122.824572592582 49.3537552945574,-122.824555667405 49.3537210633219,-122.824539092316 49.3536867435639,-122.824522780385 49.3536523864235,-122.824506651756 49.3536179890811,-122.824490621065 49.3535835496081,-122.824474633107 49.3535491030015,-122.824458587217 49.3535146904857,-122.824442405012 49.3534802831576,-122.824426010608 49.3534459231785,-122.82440933641 49.3534116455265,-122.824392258541 49.3533774365207,-122.824389404616 49.3533718759306,-122.824374748022 49.353343314107,-122.824356971544 49.3533092560508,-122.824339068328 49.3532752211863,-122.824321207848 49.3532411791877,-122.824303529261 49.3532071059798,-122.824286185587 49.3531729523225,-122.82426931591 49.3531387139298,-122.824252907906 49.3531043718935,-122.824236473863 49.3530700019303,-122.824220068787 49.3530356239131,-122.824203845666 49.3530011966972,-122.824187969747 49.3529667169359,-122.8241725692 49.3529321524421,-122.824157794194 49.3528974800573,-122.824143783786 49.3528627035912,-122.824130719903 49.3528277747475,-122.824118463325 49.3527927346922,-122.824106374992 49.3527576274282,-122.82409448378 49.3527224637938,-122.824082831 49.3526872429524,-122.824071511644 49.352651969546,-122.824060568396 49.3526166436399,-122.82405005495 49.3525812671148,-122.824040069086 49.3525458347227,-122.824030635555 49.3525103554965,-122.824021839688 49.3524748403601,-122.824013721504 49.3524392641887,-122.824006363575 49.3524036388015,-122.823999807175 49.3523679732566,-122.82399372328 49.3523322499627,-122.823987957591 49.3522964911724,-122.823982514338 49.3522606690076,-122.823977401647 49.35222482126,-122.823972608542 49.3521889371187,-122.823968176318 49.3521530193454,-122.823964089804 49.3521170751129,-122.823960361324 49.3520811233297,-122.823956979957 49.352045136994,-122.823953982716 49.352009162037,-122.823951358718 49.3519731615625,-122.823949106419 49.351937181443,-122.823947250632 49.3519012136206,-122.823945795559 49.3518652383128,-122.823944710743 49.3518293013479,-122.82394406374 49.3517933776427,-122.823944034881 49.3517574800649,-122.82394519017 49.3517215824914,-122.823947459362 49.3516856902121,-122.82394846908 49.351674377748,-122.823950666263 49.3516497885666,-122.823954629003 49.3516139096601,-122.823959170105 49.3515780127443,-122.823964124204 49.3515421353468,-122.823969326206 49.3515062394367,-122.823974610775 49.3514703544459,-122.823979811323 49.3514344756233,-122.82398472415 49.351398580171,-122.82388595264 49.3513971650236,-122.822606487544 49.3513788834693,-122.822612738124 49.3471459676398,-122.822614580498 49.3458978203025,-122.822617328001 49.3440339947761,-122.822617437449 49.3439595039518,-122.822621684233 49.3410797928339,-122.82262414089 49.339413049559,-122.82262726498 49.3372935099597,-122.822419239009 49.3372932256278,-122.822476621088 49.3299053272869,-122.822435252062 49.3223815053505,-122.82727880216 49.3149064944073,-122.833128045562 49.3148027073467,-122.833309914493 49.3056802302043,-122.835660879536 49.3057007096176,-122.835356911194 49.3008854040918,-122.835335722667 49.3005440888729,-122.835265049673 49.2994365958524,-122.841752128831 49.299495387223,-122.84149945038 49.3056972682066,-122.849578684738 49.3059271989828,-122.849570702614 49.3060471621989,-122.850036186911 49.3078190281629,-122.854308134325 49.3078558469407,-122.855779403809 49.3078684901078,-122.856139749402 49.3078715873999,-122.858447425577 49.3060357790982,-122.864825841626 49.306038643778,-122.873206296921 49.3060113071054,-122.873344416578 49.3060017438082,-122.873501249058 49.3132051783021,-122.877759490185 49.3132714007321,-122.877785062082 49.3154222679696,-122.867087150604 49.3151768270026,-122.867073713183 49.3225561154454,-122.863536012717 49.3225795329134,-122.863547657708 49.3238284292245,-122.858511303128 49.3238648313736,-122.85853330764 49.3262517102825,-122.855732121573 49.3262714155582,-122.855758697454 49.32969582758,-122.866997882289 49.3296842558031,-122.878402751217 49.3297983959163,-122.87836264968 49.3371512413823,-122.878330191156 49.3438615425852,-122.878295850569 49.3509811096736,-122.886012467861 49.3509889765294,-122.886008487678 49.3527115281849,-122.886895323841 49.352712399307,-122.887079954205 49.3526990863103,-122.894904718391 49.3557779970492,-122.892637508378 49.3572715196434,-122.876516729112 49.381840871273,-122.876611518652 49.3825551654737,-122.875568680424 49.382568349002,-122.868811449022 49.3826535493461,-122.863824780171 49.3826521181364,-122.863365592746 49.3826519748588,-122.863336086264 49.3826519570748,-122.863153691832 49.3826538740497,-122.85833500055 49.3826524164521,-122.858059442802 49.3826520784789,-122.847354107567 49.3826474349566,-122.83669297055 49.3826405358472,-122.836679925352 49.3825454508203,-122.836651029418 49.3824007502347,-122.836613448036 49.3822689803037,-122.836610729622 49.382259445335,-122.836556301112 49.3821226989121,-122.836485053757 49.3819915955395,-122.836393889312 49.3818673127484,-122.836387917905 49.381861149003,-122.836280468596 49.3817502249706,-122.836199653318 49.3816823401881,-122.836148207044 49.3816391253518,-122.836001210963 49.3815326110315,-122.835843550535 49.3814293609669,-122.835679301707 49.381327971387,-122.835552686465 49.3812513732256,-122.835512554001 49.3812270943311,-122.835347352873 49.3811253701047,-122.835187814107 49.38102141575,-122.835038011966 49.3809138995432,-122.834898999421 49.380802285123,-122.834764343092 49.3806884378973,-122.834632719776 49.3805729406652,-122.834503241893 49.380456299486,-122.834420105245 49.3803803172941,-122.834374936398 49.3803390346843,-122.83424693234 49.3802216253499,-122.834118255392 49.3801045657117,-122.833987991726 49.379988386961,-122.833855223562 49.3798735672084,-122.833719023395 49.3797606097326,-122.83357927741 49.3796493587437,-122.833437970885 49.379538179994,-122.833294531123 49.3794277661687,-122.833148226382 49.379318989621,-122.832998210593 49.3792127153394,-122.832843746314 49.3791098687312,-122.832684043999 49.3790113004654,-122.832519914501 49.378918805304,-122.832518300199 49.3789178962666,-122.8323453446 49.3788302525812,-122.832165719533 49.3787476919393,-122.831980829552 49.3786691918175,-122.831792092769 49.3785937944841,-122.83160092614 49.3785204783501,-122.83140874635 49.3784483027903,-122.831216971776 49.3783762381403,-122.831025909074 49.3783044467609,-122.830825987648 49.37824256452,-122.830623333178 49.3781839701097,-122.830428832928 49.3781171388607,-122.830247865674 49.3780359665883,-122.830067952678 49.3779524658678,-122.829888745104 49.3778675257994,-122.829711274766 49.3777807629188,-122.82953650604 49.3776917738794,-122.829365496887 49.3776001824635,-122.829199242108 49.3775055503002,-122.829038759637 49.3774075209131,-122.828884844348 49.3773057024194,-122.828735357093 49.3772004011056,-122.82858953741 49.377092017939,-122.828447572945 49.3769808662389,-122.828395151878 49.3769376824465,-122.82830966237 49.376867256643,-122.828175973943 49.3767515276289,-122.828046698241 49.3766339367527,-122.827922028208 49.3765148513135,-122.827802155762 49.3763945360659,-122.827687577037 49.3762729270001,-122.827584980914 49.3761443186629,-122.827499204956 49.3760088532292,-122.827433358588 49.3758691979077,-122.827390533169 49.3757280468628,-122.827370582641 49.3755869281585,-122.827364636529 49.3754442823147,-122.827369665657 49.375300436727,-122.827383119795 49.3751558562278,-122.827402447393 49.3750109975506,-122.82742510504 49.3748663624168,-122.827448502742 49.3747223886152,-122.827472081443 49.3745794018308,-122.827501519748 49.3744369113123,-122.827535893808 49.3742947636608,-122.827573460044 49.3741528357381,-122.827612452855 49.3740110043749,-122.827651116246 49.3738691626094,-122.827667004125 49.3738074731413,-122.82771441712 49.373741740611,-122.827842068203 49.3733056669374,-122.82783050102 49.3731195513634,-122.827827811731 49.3730762767256,-122.827710199153 49.3728557230608,-122.827474630939 49.3726394908196,-122.827425902979 49.3726191054939,-122.827258845025 49.3725492182029,-122.826954437606 49.3723238869698,-122.826793879348 49.372076282931,-122.8265924552 49.3718241198478,-122.826590991757 49.371562300799,-122.82659048259 49.3714713088981,-122.82659155083 49.3714530955421,-122.826595671415 49.3713828324607,-122.826607674126 49.3711781539031,-122.826643515483 49.3708887121267,-122.826923236697 49.3705428221081,-122.827259078321 49.3701475425253,-122.827555579122 49.3695543122996,-122.827748633342 49.3693702017006,-122.82786798383 49.3692129661903,-122.828022385126 49.3691277430583,-122.828295834421 49.3688448056064,-122.828589482602 49.3685959670803,-122.828645510312 49.3685484879368,-122.829061490439 49.3682477697313,-122.829268781273 49.3680501850366,-122.829540936488 49.3677672426805,-122.829656624547 49.3675470345542,-122.829702956979 49.367340216729,-122.829737988662 49.3670434317571,-122.829715050218 49.366706083667,-122.829703915081 49.3664407133313,-122.829672213588 49.3661483275346,-122.829710821814 49.3656851393571,-122.829717328262 49.365424292486,-122.829674072697 49.3652353327022,-122.829574012906 49.3649203584526,-122.829292465082 49.3646905692351,-122.829172358962 49.3645734561452,-122.828885681472 49.3643346632893,-122.828487961445 49.3642216357536,-122.828235961626 49.3641627937653,-122.827854353935 49.3639958176678,-122.827542069583 49.3638199486896,-122.827552792137 49.363707526521,-122.827809029948 49.3634155692351,-122.828172422962 49.3630023374573,-122.828481893531 49.3627509355043,-122.828576413628 49.3626800651442))",49.34618367,-122.85262399,,,2025/10/03 14:16:57.693,2025/10/03 14:16:57.693
